model,Product Description,Product Code (SKU),Categories,Price ($),Status,Hub Diameter,Hub Thickness,Shaft Diameter,Weight,diameter_in,pitch_in,Diameter (METERS),Pitch (-),Color,UPC Code,Product Weight (NOT for Shipping Calculations) (LBS) ,mass_g,manufacturer,price_usd,url,id,Weight (KG),Ct_static,Cp_static,BETA,J,V,Pe,ct,cp,PWR_Hp,Torque_In-Lbf,Thrust_Lbf,Ct*,Cp*,Dominated,J_adv-ratio,V_mph,Efficiency,diam_diff,mass_score,score
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1268,,,,0.423076923,,,,0.0845,0.0367,0.134,1.695,1.893,0.088483857,0.04010666,,0.18,11.2,0.4213,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1267,,,,0.423076923,,,,0.0871,0.0369,0.135,1.701,1.952,0.09081688,0.040239098,,0.16,9.8,0.3786,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1266,,,,0.423076923,,,,0.0896,0.0369,0.135,1.703,2.006,0.093033166,0.040272737,,0.14,8.4,0.3332,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1265,,,,0.423076923,,,,0.0918,0.0369,0.135,1.701,2.056,0.096136501,0.040137944,,0.11,7.0,0.2849,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1264,,,,0.423076923,,,,0.0938,0.0367,0.134,1.695,2.101,0.098056522,0.039924583,,0.09,5.6,0.2338,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1263,,,,0.423076923,,,,0.0956,0.0365,0.134,1.685,2.141,0.099856271,0.039612421,,0.07,4.2,0.1798,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1262,,,,0.423076923,,,,0.0972,0.0362,0.133,1.671,2.178,0.101534737,0.03920146,,0.05,2.8,0.1229,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1261,,,,0.423076923,,,,0.0986,0.0358,0.131,1.653,2.209,0.103822821,0.038399767,,0.02,1.4,0.063,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1260,,,,0.423076923,,,,0.0999,0.0354,0.13,1.634,2.238,0.105193662,0.037741806,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1259,,,,0.423076923,,,,0.0,0.006,0.011,0.178,0.0,-0.002354626,0.005999267,,0.67,32.6,0.0011,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1258,,,,0.423076923,,,,0.0049,0.0086,0.016,0.254,0.071,0.004927392,0.009791775,,0.64,31.5,0.37,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1257,,,,0.423076923,,,,0.0098,0.0112,0.021,0.332,0.141,0.009666656,0.012196614,,0.62,30.4,0.5423,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1256,,,,0.423076923,,,,0.0146,0.0139,0.026,0.411,0.21,0.014312409,0.014502652,,0.6,29.3,0.6273,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1255,,,,0.423076923,,,,0.0194,0.0166,0.031,0.49,0.278,0.0211035,0.01777646,,0.57,28.1,0.6705,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1254,,,,0.423076923,,,,0.024,0.0191,0.036,0.564,0.344,0.02551106,0.019835498,,0.55,27.0,0.6933,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1253,,,,0.423076923,,,,0.0286,0.0214,0.04,0.634,0.41,0.029821576,0.021795737,,0.53,25.9,0.7037,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1252,,,,0.423076923,,,,0.0331,0.0236,0.044,0.698,0.474,0.036103181,0.024550844,,0.5,24.8,0.7067,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1251,,,,0.423076923,,,,0.0374,0.0256,0.048,0.757,0.537,0.040166666,0.026264083,,0.48,23.6,0.7045,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1250,,,,0.423076923,,,,0.0417,0.0274,0.051,0.81,0.598,0.044129572,0.027878521,,0.46,22.5,0.6986,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1249,,,,0.423076923,,,,0.0459,0.029,0.054,0.858,0.658,0.047990889,0.02939416,,0.44,21.4,0.6894,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1248,,,,0.423076923,,,,0.05,0.0305,0.057,0.9,0.716,0.053590174,0.031482367,,0.41,20.3,0.6775,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1247,,,,0.423076923,,,,0.0539,0.0317,0.06,0.938,0.773,0.057193099,0.032751006,,0.39,19.1,0.6632,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1246,,,,0.423076923,,,,0.0578,0.0328,0.062,0.97,0.828,0.0606909,0.033920844,,0.37,18.0,0.6463,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1245,,,,0.423076923,,,,0.0615,0.0338,0.063,0.998,0.882,0.065738284,0.035490352,,0.34,16.9,0.6267,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1244,,,,0.423076923,,,,0.0652,0.0346,0.065,1.023,0.934,0.068968856,0.03641319,,0.32,15.8,0.6044,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1243,,,,0.423076923,,,,0.0687,0.0354,0.066,1.045,0.985,0.072090769,0.037237229,,0.3,14.6,0.5795,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1242,,,,0.423076923,,,,0.0721,0.036,0.067,1.063,1.033,0.075103013,0.037962467,,0.28,13.5,0.552,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1241,,,,0.423076923,,,,0.0754,0.0365,0.068,1.078,1.081,0.079413542,0.038865075,,0.25,12.4,0.5216,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1240,,,,0.423076923,,,,0.0785,0.0369,0.069,1.09,1.125,0.082147196,0.039343314,,0.23,11.3,0.4883,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1239,,,,0.423076923,,,,0.0815,0.0372,0.07,1.099,1.168,0.084767646,0.039722752,,0.21,10.1,0.4522,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1238,,,,0.423076923,,,,0.0843,0.0374,0.07,1.106,1.208,0.088483857,0.04010666,,0.18,9.0,0.4133,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1237,,,,0.423076923,,,,0.0869,0.0376,0.07,1.11,1.245,0.09081688,0.040239098,,0.16,7.9,0.3715,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1236,,,,0.423076923,,,,0.0893,0.0376,0.071,1.111,1.28,0.093033166,0.040272737,,0.14,6.8,0.3269,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1235,,,,0.423076923,,,,0.0915,0.0376,0.07,1.11,1.312,0.096136501,0.040137944,,0.11,5.6,0.2795,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1234,,,,0.423076923,,,,0.0935,0.0374,0.07,1.106,1.341,0.098056522,0.039924583,,0.09,4.5,0.2292,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1233,,,,0.423076923,,,,0.0954,0.0373,0.07,1.101,1.367,0.099856271,0.039612421,,0.07,3.4,0.1762,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1232,,,,0.423076923,,,,0.097,0.037,0.069,1.093,1.39,0.101534737,0.03920146,,0.05,2.3,0.1203,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1231,,,,0.423076923,,,,0.0984,0.0367,0.069,1.084,1.411,0.103822821,0.038399767,,0.02,1.1,0.0616,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1230,,,,0.423076923,,,,0.0997,0.0363,0.068,1.073,1.429,0.105193662,0.037741806,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1229,,,,0.423076923,,,,0.0,0.0061,0.005,0.101,0.0,-0.002354626,0.005999267,,0.67,24.5,0.0013,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1228,,,,0.423076923,,,,0.005,0.0088,0.007,0.146,0.04,0.004927392,0.009791775,,0.64,23.7,0.3665,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1227,,,,0.423076923,,,,0.0099,0.0116,0.009,0.192,0.08,0.009666656,0.012196614,,0.62,22.9,0.5314,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1226,,,,0.423076923,,,,0.0147,0.0145,0.011,0.241,0.119,0.014312409,0.014502652,,0.6,22.0,0.6083,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1225,,,,0.423076923,,,,0.0195,0.0173,0.014,0.287,0.157,0.018863643,0.01670989,,0.58,21.2,0.6486,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1224,,,,0.423076923,,,,0.0242,0.0199,0.016,0.331,0.195,0.02551106,0.019835498,,0.55,20.3,0.6698,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1223,,,,0.423076923,,,,0.0288,0.0224,0.018,0.373,0.232,0.029821576,0.021795737,,0.53,19.5,0.6792,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1222,,,,0.423076923,,,,0.0333,0.0247,0.02,0.411,0.268,0.034034037,0.023657175,,0.51,18.6,0.6819,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1221,,,,0.423076923,,,,0.0377,0.0268,0.021,0.445,0.304,0.040166666,0.026264083,,0.48,17.8,0.6798,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1220,,,,0.423076923,,,,0.042,0.0286,0.023,0.476,0.338,0.044129572,0.027878521,,0.46,16.9,0.6741,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1219,,,,0.423076923,,,,0.0462,0.0303,0.024,0.504,0.372,0.047990889,0.02939416,,0.44,16.1,0.6658,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1218,,,,0.423076923,,,,0.0502,0.0317,0.025,0.527,0.405,0.053590174,0.031482367,,0.41,15.2,0.6554,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1217,,,,0.423076923,,,,0.0541,0.0329,0.026,0.547,0.436,0.057193099,0.032751006,,0.39,14.4,0.6424,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1216,,,,0.423076923,,,,0.0579,0.034,0.027,0.565,0.467,0.0606909,0.033920844,,0.37,13.5,0.6271,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1215,,,,0.423076923,,,,0.0616,0.0349,0.028,0.58,0.497,0.064082566,0.034991883,,0.35,12.7,0.6092,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1214,,,,0.423076923,,,,0.0651,0.0356,0.028,0.592,0.525,0.068968856,0.03641319,,0.32,11.8,0.5887,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1213,,,,0.423076923,,,,0.0685,0.0362,0.029,0.602,0.552,0.072090769,0.037237229,,0.3,11.0,0.5655,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1212,,,,0.423076923,,,,0.0719,0.0368,0.029,0.611,0.58,0.075103013,0.037962467,,0.28,10.2,0.5396,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1211,,,,0.423076923,,,,0.0752,0.0373,0.029,0.619,0.606,0.079413542,0.038865075,,0.25,9.3,0.5107,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1210,,,,0.423076923,,,,0.0783,0.0376,0.03,0.626,0.632,0.082147196,0.039343314,,0.23,8.5,0.4787,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1209,,,,0.423076923,,,,0.0813,0.0379,0.03,0.63,0.656,0.084767646,0.039722752,,0.21,7.6,0.4437,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1208,,,,0.423076923,,,,0.0841,0.0381,0.03,0.634,0.678,0.088483857,0.04010666,,0.18,6.8,0.4058,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1207,,,,0.423076923,,,,0.0867,0.0383,0.03,0.636,0.699,0.09081688,0.040239098,,0.16,5.9,0.3648,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1206,,,,0.423076923,,,,0.0891,0.0383,0.03,0.637,0.718,0.093033166,0.040272737,,0.14,5.1,0.321,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1205,,,,0.423076923,,,,0.0913,0.0383,0.03,0.636,0.736,0.095131703,0.040207575,,0.12,4.2,0.2744,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1204,,,,0.423076923,,,,0.0934,0.0382,0.03,0.635,0.753,0.098056522,0.039924583,,0.09,3.4,0.2249,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1203,,,,0.423076923,,,,0.0952,0.038,0.03,0.632,0.767,0.099856271,0.039612421,,0.07,2.5,0.1727,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1202,,,,0.423076923,,,,0.0968,0.0378,0.03,0.628,0.781,0.101534737,0.03920146,,0.05,1.7,0.1179,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1201,,,,0.423076923,,,,0.0983,0.0375,0.03,0.623,0.792,0.103822821,0.038399767,,0.02,0.8,0.0603,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_1200,,,,0.423076923,,,,0.0995,0.0372,0.029,0.618,0.803,0.105193662,0.037741806,,0.0,0.0,0.0,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_59,,,,0.346153846,0.08,7.9,0.2221,0.0847,0.0306,0.458,3.612,4.859,0.083459291,0.031110907,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_58,,,,0.346153846,0.06,5.9,0.169,0.0869,0.0309,0.463,3.651,4.982,0.085238752,0.030865484,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_57,,,,0.346153846,0.04,3.9,0.114,0.0889,0.0313,0.469,3.693,5.099,0.086884931,0.030521261,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_56,,,,0.346153846,0.02,2.0,0.0575,0.0909,0.0317,0.475,3.742,5.21,0.08839682,0.030078237,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_55,,,,0.346153846,0.0,0.0,0.0,0.0927,0.0321,0.482,3.797,5.313,0.089773407,0.029536414,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_51,,,,0.423076923,0.21,20.2,0.468,0.0835,0.0367,0.551,4.338,4.787,0.084767646,0.039722752,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_50,,,,0.423076923,0.18,17.9,0.4238,0.0865,0.0373,0.56,4.41,4.958,0.088483857,0.04010666,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_49,,,,0.423076923,0.16,15.7,0.3762,0.0893,0.038,0.57,4.487,5.119,0.09081688,0.040239098,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_48,,,,0.423076923,0.14,13.5,0.3256,0.0919,0.0387,0.581,4.574,5.269,0.093033166,0.040272737,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_47,,,,0.423076923,0.11,11.2,0.2724,0.0943,0.0396,0.594,4.678,5.408,0.096136501,0.040137944,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_46,,,,0.423076923,0.09,9.0,0.2177,0.0965,0.0405,0.608,4.792,5.535,0.098056522,0.039924583,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,5.499999999,,,,,,15.0,APC MR,10.0,,prop_45,,,,0.423076923,0.07,6.7,0.1626,0.0985,0.0416,0.623,4.91,5.647,0.099856271,0.039612421,0.0,,,,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2036,,,,0.346153846,,,,0.0127,0.0105,0.158,1.247,0.729,0.012635055,0.011513814,,0.52,51.1,0.6278,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2037,,,,0.346153846,,,,0.0085,0.0087,0.131,1.033,0.489,0.008068862,0.009486837,,0.54,53.1,0.5276,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2038,,,,0.346153846,,,,0.0043,0.0069,0.104,0.816,0.245,0.003393625,0.007361061,,0.56,55.0,0.3467,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2028,,,,0.346153846,,,,0.0437,0.0224,0.336,2.647,2.507,0.045117855,0.02417283,,0.36,35.4,0.7038,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2005,,,,0.346153846,,,,0.0168,0.0126,0.127,1.139,0.739,0.017091195,0.013441991,,0.5,42.9,0.668,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2004,,,,0.346153846,,,,0.0209,0.0143,0.144,1.293,0.916,0.021436272,0.015271368,,0.48,41.2,0.7006,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2003,,,,0.346153846,,,,0.0248,0.0159,0.16,1.441,1.09,0.025669276,0.017001945,,0.46,39.5,0.7171,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2002,,,,0.346153846,,,,0.0287,0.0175,0.176,1.582,1.262,0.029789198,0.018633722,,0.44,37.8,0.723,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2001,,,,0.346153846,,,,0.0326,0.0189,0.19,1.713,1.43,0.033795026,0.020166699,,0.42,36.0,0.7221,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_2000,,,,0.346153846,,,,0.0363,0.0203,0.204,1.835,1.594,0.037685751,0.021600876,,0.4,34.3,0.716,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1999,,,,0.346153846,,,,0.04,0.0215,0.216,1.946,1.755,0.041460364,0.022936253,,0.38,32.6,0.7062,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1998,,,,0.346153846,,,,0.0435,0.0226,0.227,2.047,1.912,0.045117855,0.02417283,,0.36,30.9,0.6929,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1997,,,,0.346153846,,,,0.047,0.0237,0.238,2.141,2.065,0.048657212,0.025310607,,0.34,29.2,0.6759,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1996,,,,0.346153846,,,,0.0504,0.0246,0.247,2.226,2.215,0.052077428,0.026349584,,0.32,27.5,0.6561,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1851,,,,0.346153846,,,,0.033,0.0221,0.005,0.163,0.118,0.031806437,0.019412561,,0.43,10.4,0.6342,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1850,,,,0.346153846,,,,0.0367,0.0236,0.006,0.174,0.131,0.037685751,0.021600876,,0.4,9.9,0.6297,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1849,,,,0.346153846,,,,0.0403,0.0249,0.006,0.184,0.144,0.041460364,0.022936253,,0.38,9.4,0.622,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1848,,,,0.346153846,,,,0.0437,0.0261,0.006,0.192,0.157,0.045117855,0.02417283,,0.36,8.9,0.6116,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1847,,,,0.346153846,,,,0.0471,0.0271,0.006,0.2,0.169,0.048657212,0.025310607,,0.34,8.4,0.5992,1.4337567086648306,0.12386457473162676,0.737159372419488
APC MR,,,,,,,,,,13.0,4.499999998,,,,,,15.0,APC MR,10.0,,prop_1846,,,,0.346153846,,,,0.0503,0.0279,0.007,0.206,0.18,0.052077428,0.026349584,,0.32,7.9,0.5843,1.4337567086648306,0.12386457473162676,0.737159372419488
